# counter, sec, nsec, x, y, z, qx, qy, qz, qw
28, 4, 946730999, 42.485489862977104, 11.791817228802735, 1.1741967591881584, -0.981173310074061, -0.19282394271956993, -0.01020644986203055, -0.0037001477814579235
29, 4, 980089000, 42.512565907000386, 11.795491174133602, 1.169968948363108, -0.9808102543347933, -0.1944149640438096, -0.013685392691701938, -0.005174627951502631
30, 5, 13476999, 42.542147043463004, 11.799441499684722, 1.1648430915205759, -0.9802825038638749, -0.1967464018348138, -0.017117196734554342, -0.006638340107042451
31, 5, 46841999, 42.57413524381606, 11.80324931913259, 1.1591200035534162, -0.9795269258333427, -0.20012627594478377, -0.020286729771622596, -0.008057533067064424
32, 5, 80188999, 42.6088233787761, 11.806867960617438, 1.1532133081409723, -0.97858511005126, -0.2043050748806432, -0.023308467127798854, -0.009345272822692275
33, 5, 113567999, 42.64604525548842, 11.81035897631233, 1.1476960023315537, -0.977497217976888, -0.20908170747213695, -0.025953334454916092, -0.010509656447827082
34, 5, 146925000, 42.68557933701307, 11.813634718585348, 1.1430861863897244, -0.9762464809871765, -0.2145147350017037, -0.028205877545391, -0.011430892318529512
35, 5, 180286999, 42.72645528480613, 11.816577030577022, 1.1397370951003756, -0.9748765068625072, -0.22039420224033845, -0.02993281324235444, -0.01209209153949024
36, 5, 213652999, 42.767772944158224, 11.819519842925398, 1.1383915742844475, -0.973444808704313, -0.22644588391128656, -0.03117726561198462, -0.012467725342632031
37, 5, 247017999, 42.80907155326329, 11.822660974734763, 1.1396184862412126, -0.9719513048649324, -0.2326531962594749, -0.03206310357721581, -0.01245426154383524
38, 5, 280394000, 42.84985439398799, 11.825976414482575, 1.143472007210663, -0.9704678793052188, -0.23874117765360164, -0.03237360686169966, -0.01211176734283067
39, 5, 313768999, 42.89044987243839, 11.829619415864574, 1.1492893755629896, -0.9692065511337946, -0.2438354496453028, -0.03240787467161771, -0.011518003076787088
40, 5, 347119000, 42.93057863281633, 11.833892382565082, 1.1561176233497121, -0.9684268575357963, -0.2469836163001176, -0.03210098846707555, -0.010864686930406573
41, 5, 380488999, 42.97036549937684, 11.839196680153645, 1.1633607694284187, -0.9681401965515044, -0.2481967491519772, -0.0316086057826143, -0.01018967968506887
42, 5, 413854999, 43.00958956384742, 11.845629568631551, 1.1701341222060515, -0.9681328775932971, -0.24833863753088645, -0.03094565403225339, -0.009434984299995506
43, 5, 447218999, 43.04822525322432, 11.852999344350291, 1.1757064821989034, -0.9680934880070893, -0.2486355558622775, -0.030035884081845245, -0.008555963227249786
44, 5, 480603999, 43.086638602070856, 11.860847985522138, 1.1800247347392554, -0.9678130890713067, -0.2498925185084067, -0.028916329074925792, -0.007443099395500153
45, 5, 513949000, 43.12511214763971, 11.868596533639295, 1.182854929178083, -0.96726846864706, -0.2521687598667586, -0.027696330057055626, -0.005961493923791038
46, 5, 547310999, 43.1637586224251, 11.876212829655685, 1.1838766582731635, -0.9666377572473976, -0.25475351796076906, -0.026345399080710447, -0.004243971914576591
47, 5, 580676000, 43.20238839090461, 11.883813548616125, 1.183035637160973, -0.965996518028583, -0.25734618162957096, -0.02485960018085393, -0.002381225772919132
48, 5, 614046000, 43.240216620763306, 11.891350186023054, 1.1807144814971353, -0.9650859877657555, -0.26090022842793126, -0.02323711266157551, -0.0003789717703497151
49, 5, 647418000, 43.27684783367234, 11.897941048024418, 1.177533313980852, -0.9633782741892476, -0.26727128322786864, -0.02155675560076335, 0.0019152727858886384
50, 5, 680780999, 43.311793033964605, 11.902093062367449, 1.1738734704809966, -0.9603809355052269, -0.2779731322295581, -0.019478511815883975, 0.004470352786145946
51, 5, 714148999, 43.34492429808539, 11.903084016457761, 1.1705931102672005, -0.955626479668076, -0.294003385370946, -0.017046612649134544, 0.007032335658506128
52, 5, 747512000, 43.375925379134706, 11.900834699526058, 1.168269982461766, -0.948894183109226, -0.3151282320525963, -0.014342130889445767, 0.009398399141870727
53, 5, 780877000, 43.40440086342749, 11.896154467224271, 1.1673028438113746, -0.9401406304677603, -0.3404026363391618, -0.011460333533775896, 0.01141494074996111
54, 5, 814245999, 43.430466084063234, 11.889312807008345, 1.1682756074118488, -0.9297855455063773, -0.3677726849778962, -0.008673066706120102, 0.012917796463367482
55, 5, 847605999, 43.45339163221962, 11.881213259090622, 1.1713913093351394, -0.9185372441381253, -0.39505156498751315, -0.005979387605605301, 0.013705438917329518
56, 5, 880976999, 43.47275322632747, 11.872705362897022, 1.1766690088114984, -0.9069719247980096, -0.420945088496664, -0.003580197190700616, 0.013940670242321719
57, 5, 914362999, 43.48840825872019, 11.86438358976367, 1.1833491089036619, -0.8955202186728679, -0.44481532386860495, -0.0013717032545706878, 0.013453030511693428
58, 5, 947732000, 43.50072745509437, 11.856188421198851, 1.1906126451019758, -0.8841034910196823, -0.4671323243023948, 0.0006543807872412704, 0.012164725415653777
59, 5, 981072000, 43.51039084535779, 11.847298763469041, 1.1975616284673658, -0.8725968774909378, -0.4883261321641092, 0.002494850702905915, 0.010298240562178068
60, 6, 14442999, 43.517629823511434, 11.83759284525308, 1.2038055813762067, -0.8606640182494425, -0.509094221749258, 0.0043299884257127896, 0.007859533858570624
61, 6, 47818000, 43.52250096884216, 11.82673432786024, 1.2092071442034475, -0.847788335195685, -0.5302746392868478, 0.006216564496961897, 0.005009986146450954
62, 6, 81171000, 43.52486405529395, 11.814453205729784, 1.2136175516067358, -0.833588315307109, -0.552322227319739, 0.008198193418206701, 0.001862100076904902
63, 6, 114531999, 43.52499041906089, 11.800315183713572, 1.2170953835481544, -0.817885227294796, -0.5752869462214013, 0.010325020827340933, -0.001441674411766213
64, 6, 147901000, 43.52288958869096, 11.784336141852794, 1.219473557805902, -0.8008731771267222, -0.5986794061592052, 0.012676108703838165, -0.004943588569038911
65, 6, 181263999, 43.51856635909687, 11.766810138885923, 1.2206018269225438, -0.7830858240122337, -0.6216682268787812, 0.015164201656514642, -0.00867495870847743
66, 6, 214637999, 43.51223813289941, 11.747641366547928, 1.220468202401721, -0.765467131076278, -0.643110563848619, 0.017572893636994304, -0.012651771314202826
67, 6, 248007999, 43.50410196743944, 11.726868474683833, 1.2192349631729322, -0.7488420159453584, -0.6622384493414348, 0.01975043002551087, -0.01690538028412404
68, 6, 281386000, 43.4945411941405, 11.704457683977903, 1.2171267483600265, -0.7335110062408872, -0.6789979646827806, 0.021602194374512624, -0.02137084177866066
69, 6, 314727999, 43.48336730174833, 11.680796316330735, 1.2142143906909526, -0.7192012195116334, -0.6939267418811459, 0.023225912114312918, -0.02599691831073842
70, 6, 348099000, 43.47026359262614, 11.655798029478557, 1.2103877978776623, -0.7048696798000827, -0.7082421165279889, 0.02482945804739483, -0.03058327790732199
71, 6, 381461999, 43.45494688340935, 11.629347584889707, 1.205704724043066, -0.6889706922295504, -0.7234577874529435, 0.026678930870904012, -0.03487763853834528
72, 6, 414850999, 43.43742718339103, 11.60129678622349, 1.2003915983728277, -0.6702140574627284, -0.7405935186983518, 0.0290308305466528, -0.03862082494085585
73, 6, 448203999, 43.41768652423213, 11.572017024929522, 1.1947411344242331, -0.6483181589430351, -0.7595417505170341, 0.03207359781896075, -0.041847082684228314
74, 6, 481562000, 43.39557873915257, 11.542223766089208, 1.1893785002016493, -0.6244791535197265, -0.7789534476421197, 0.035572968403633394, -0.04463045086816347
75, 6, 514931999, 43.371905130780505, 11.511941816978023, 1.18529117165944, -0.6007474894437581, -0.7971115070879775, 0.03875917772771344, -0.047047054496818966
76, 6, 548318000, 43.34688756668451, 11.481687754910308, 1.1822298279333958, -0.5788831382839043, -0.8128617686481496, 0.041374754210759174, -0.04937800112174997
77, 6, 581665000, 43.32051391924209, 11.452183550451434, 1.1797586267318614, -0.5586649062207383, -0.8266506192841445, 0.04346351290128077, -0.051509215105593226
78, 6, 615027000, 43.29273521666375, 11.424102996937517, 1.1773219803049009, -0.5383491370641369, -0.8398283771427517, 0.04519775206310443, -0.053157001199404315
79, 6, 648398000, 43.26356401473168, 11.397291929253424, 1.1748171193110124, -0.5162332092746438, -0.8534579655605389, 0.04677600174517419, -0.05408123818852188
80, 6, 681756000, 43.233051864782105, 11.370969449249909, 1.1721517594106852, -0.4923161846477601, -0.8673766111943789, 0.048276063690657664, -0.054332406180506235
81, 6, 715123000, 43.20166191083457, 11.344061742533924, 1.1690844044806026, -0.46802345873820644, -0.8806813500506491, 0.04934210930328445, -0.05403478502960166
82, 6, 748495000, 43.16955050555251, 11.31597367059873, 1.165245091619629, -0.4446132193818192, -0.8927555559019638, 0.04969686242312421, -0.053261847718675155
83, 6, 781852999, 43.136643146488936, 11.28677660329513, 1.1602625578281367, -0.42224015729361863, -0.9036388943245331, 0.04938051662141591, -0.052072668558444904
84, 6, 815228000, 43.10277820071152, 11.25651846412569, 1.1547197118323804, -0.40062869894231773, -0.9135595702417828, 0.048586217547784014, -0.050447365321039266
85, 6, 848601999, 43.0679330153922, 11.225509856598396, 1.1493057819756651, -0.3792381566796873, -0.9228164364262275, 0.04738604071461507, -0.04840256527483295
86, 6, 881950999, 43.032148134083684, 11.193994191571164, 1.144700219395817, -0.35806026320200535, -0.9314483849950428, 0.04571690795416808, -0.045899001437366894
87, 6, 915343000, 42.995775739007854, 11.162290243098052, 1.141076405091142, -0.3376393810548297, -0.9392762930864176, 0.043497588631042514, -0.04321635558483039
88, 6, 948686000, 42.95916444380541, 11.130542925807575, 1.1387493355950566, -0.31833850972600775, -0.9462404665029214, 0.04067094448302414, -0.04044066088254653
89, 6, 982052999, 42.92226706552633, 11.09908266032058, 1.1380012683640748, -0.3001679267052745, -0.9524107939304847, 0.037390509622816544, -0.037614427714736526
90, 7, 15418999, 42.88551513083809, 11.06844420947301, 1.1388106766194528, -0.28261600861564223, -0.9580178160306175, 0.03364566275989914, -0.034612500914212016
91, 7, 48790999, 42.849092168519725, 11.039443198039361, 1.1411732239066172, -0.26524581371875705, -0.9632055398359242, 0.02971032289948627, -0.03157598846067519
92, 7, 82145999, 42.81289297366553, 11.012214164607059, 1.1449411774752438, -0.24759672671989053, -0.9681048603596909, 0.025725348951234645, -0.028408567138744074
93, 7, 115515000, 42.77703473979323, 10.986868890466745, 1.1497154225462038, -0.22894018471885239, -0.9728736839743531, 0.021776443974782657, -0.025079340878133554
94, 7, 148897999, 42.7411299099479, 10.96339495446276, 1.1549952803197985, -0.20919968229364672, -0.9774685591883594, 0.01799368097952015, -0.021608705913994324
95, 7, 182262999, 42.7047380633884, 10.941169476510076, 1.1602978221982647, -0.18977675594773613, -0.9815595480475403, 0.014249179310216548, -0.01796099740123848
96, 7, 215643000, 42.66732408906789, 10.919259804646934, 1.165415860534755, -0.1724525978648794, -0.9848638360734108, 0.01027951361736988, -0.01405907124281153
97, 7, 248986000, 42.62873059518946, 10.897090669869211, 1.1697813424508863, -0.1575360988620642, -0.9874442162833545, 0.0060864951150076405, -0.00996252282751833
98, 7, 282366999, 42.58899398991722, 10.873968985368766, 1.1729229992771784, -0.1459274636751377, -0.9892778631009335, 0.0016193510174206966, -0.005644698935698827
99, 7, 315714999, 42.54932555830587, 10.849213441062329, 1.1736680259138694, -0.1390341647518261, -0.9902812339513495, -0.0033503149172641198, -0.0011636603928286058
100, 7, 349078000, 42.50929127237807, 10.822869347155159, 1.1719282826348014, -0.1359103382840486, -0.9906775339754563, -0.008621408415618129, 0.003474901546135478
101, 7, 382444999, 42.46832618678021, 10.795074612543022, 1.1683382572048742, -0.13584855327333398, -0.99059593231094, -0.014037479052968082, 0.008235207611183487
102, 7, 415813000, 42.42665287374667, 10.765874791493133, 1.1635160781643297, -0.14011901243007485, -0.9898550073145408, -0.019611642672220375, 0.013004242448061547
103, 7, 449182999, 42.38483375728239, 10.7347272444554, 1.1577999651575945, -0.1495759461604848, -0.9882617502567839, -0.025406696299631222, 0.017895504819152384
104, 7, 482539000, 42.343653460296174, 10.701211529711163, 1.151383123079549, -0.16441079522784505, -0.9856250180839027, -0.03136505858844011, 0.022992330012378034
105, 7, 515913000, 42.30410989211785, 10.665921150202113, 1.1445559333357718, -0.18409181451020323, -0.9817942664027072, -0.037316597908398606, 0.028243473753311807
106, 7, 549293999, 42.266228456962516, 10.62901032455689, 1.138072425787009, -0.20727217992372635, -0.9767619163462131, -0.043044162229571324, 0.033490331489762375
107, 7, 582639999, 42.22979564490085, 10.590491895994877, 1.1330324447321265, -0.2317190914637181, -0.9708127650418381, -0.048344957833914515, 0.03862127567917708
108, 7, 616012999, 42.19464639162917, 10.550721243948114, 1.130367406182462, -0.2557058744583134, -0.9643185542417818, -0.05292265503687336, 0.04362825112696294
109, 7, 649377000, 42.16144988709037, 10.510191737675957, 1.130054710967819, -0.2783175138585059, -0.9576005448832159, -0.05670048754098925, 0.04822460608032671
110, 7, 682738999, 42.130130475675834, 10.468785916520137, 1.1318591621414142, -0.2989744802328073, -0.9509408756931531, -0.05960858960762361, 0.052654792283818315
111, 7, 716108000, 42.10069058203232, 10.42665743654123, 1.1351412545764763, -0.3173316329496103, -0.9445995292720408, -0.061682406174268505, 0.05681236482602538
112, 7, 749471999, 42.07259485448485, 10.383805667645277, 1.1396106040808667, -0.333331587660692, -0.9387516869875917, -0.06291704081968715, 0.06063636549173297
113, 7, 782835999, 42.04526276112179, 10.339885881953776, 1.144878604413577, -0.34779005994148027, -0.933219217174292, -0.06334935043805649, 0.06427150769648746
114, 7, 816205000, 42.01933308797634, 10.293675327578207, 1.1498074427444125, -0.36191858479928063, -0.9275999553811273, -0.06324902686070878, 0.06762263936722752
115, 7, 849568999, 41.99469294071165, 10.24543755906176, 1.15357535056695, -0.37686344681137607, -0.9214476947578604, -0.06264137623727176, 0.07059848628671114
116, 7, 882934999, 41.9713459118774, 10.195739947463448, 1.1555994038686477, -0.3933768932559774, -0.9143815868123077, -0.06175707280632107, 0.07312316670711352
117, 7, 916310000, 41.949539397944946, 10.145203570468542, 1.1559047310148132, -0.4113941769147077, -0.9063276229897823, -0.060687606284731896, 0.07511381663709153
118, 7, 949664000, 41.929553759529995, 10.09421472505852, 1.1547758110425606, -0.4304959048177724, -0.8973846239938285, -0.05944701126855853, 0.07642097490753866
119, 7, 983031999, 41.911514916610734, 10.042662449131843, 1.1526472042923963, -0.45022044006719536, -0.8876883467706626, -0.05814345342026952, 0.07700839679953209
120, 8, 16410000, 41.8953834340607, 9.991563624531874, 1.1498723306340677, -0.46980769402045136, -0.877594747801769, -0.05685454109467245, 0.07665344367247813
121, 8, 49775999, 41.88111583975472, 9.940878762742365, 1.1470816962092896, -0.48866277903697647, -0.8674343311305888, -0.055647084383090156, 0.07529788549188181
122, 8, 83130999, 41.868660152667154, 9.890342059608315, 1.1450812085235895, -0.5062054266660171, -0.857581203689199, -0.0544928568854175, 0.07308264938633466
123, 8, 116498999, 41.85802132251535, 9.839087523654978, 1.144346387646282, -0.521709810841822, -0.848541645943442, -0.05336371608384488, 0.07034388514084065
124, 8, 149864000, 41.84936119316833, 9.78750178856047, 1.1454955010909897, -0.5348733440502448, -0.8406420612394121, -0.0523045889733151, 0.06704968808274639
125, 8, 183246000, 41.84243691158343, 9.735793956890902, 1.1488646908169453, -0.5460939607241684, -0.8337452675819421, -0.051358798245657956, 0.06334420800726569
126, 8, 216606999, 41.83744989838067, 9.68483611308633, 1.1543253314902862, -0.556399166802616, -0.8272647777456951, -0.050569752183106054, 0.05912406317955447
127, 8, 249968000, 41.83442796219556, 9.63478495213317, 1.1614235339323278, -0.5664372864403658, -0.8207893294752654, -0.049993578832544704, 0.05435364960270393
128, 8, 283353999, 41.83324094161951, 9.585570754788158, 1.1697033713914489, -0.5765977265127561, -0.8140357267324925, -0.04963665150034206, 0.04916401337622573
129, 8, 316698000, 41.834082615205, 9.537068535602263, 1.1786773054748272, -0.5865581343524253, -0.807221448181161, -0.04940114619174375, 0.04361897954163076
130, 8, 350068999, 41.836444883406116, 9.489104832484422, 1.188017846481678, -0.5956353785843065, -0.8008524964439433, -0.04919697300091488, 0.03786069948879725
131, 8, 383432000, 41.83959359153593, 9.44186676295239, 1.1970318975094425, -0.6027773829958618, -0.795778368915847, -0.04884823847715344, 0.03178149952367861
132, 8, 416793000, 41.842531821236165, 9.394792940947717, 1.2046417211814233, -0.6070677768220809, -0.7927806080972489, -0.04815712320732926, 0.025465923380995133
133, 8, 450155999, 41.845100813508985, 9.3475074219695, 1.209920808308375, -0.6086329010349643, -0.7918238098406407, -0.047087588586145236, 0.01907367160141148
134, 8, 483530000, 41.84748504105129, 9.300509749145373, 1.2122286020330921, -0.6079414963178851, -0.7925756955881484, -0.04557634218826016, 0.012397614708983857
135, 8, 516895999, 41.849659153511375, 9.253263947024966, 1.2112029432999032, -0.6058988902792156, -0.7943149821728598, -0.04376945227138813, 0.00587187380718502
136, 8, 550280000, 41.851808422059, 9.206411741572278, 1.2073865857871553, -0.603204473890306, -0.7964980110102922, -0.04165194201670948, -0.0006299695267343326
137, 8, 583624000, 41.853964580743, 9.160282892411974, 1.2016439742760678, -0.6003899538552848, -0.7987142258537552, -0.03922643341876594, -0.006983956595573205
138, 8, 616994999, 41.85700071195022, 9.115477381317802, 1.1949021050226893, -0.5985417345393748, -0.8001493436829727, -0.036559295852399025, -0.013123936340962084
139, 8, 650361999, 41.8586945163882, 9.076092470609577, 1.1889788324814803, -0.5986293774409182, -0.8000636149427617, -0.03413687870994958, -0.01938437570213346
140, 8, 683738000, 41.86332766842304, 9.033276811750689, 1.180720636816161, -0.6011682368774324, -0.7981061105959819, -0.031471198886016995, -0.025158514258802243
141, 8, 717090999, 41.86844254973924, 8.991348962539753, 1.1726094589392895, -0.6066599198359981, -0.793831119928434, -0.029230832455975624, -0.03068310824671274
142, 8, 750451999, 41.87405981987691, 8.950568199336889, 1.1651640867185147, -0.6150183287972393, -0.7872105125655061, -0.027518996098437127, -0.03598289876508468
143, 8, 783842999, 41.88036834636178, 8.910786104047723, 1.1588036838540368, -0.6256546288259565, -0.7785718571193985, -0.026553076098372215, -0.0409522023830195
144, 8, 817183999, 41.88689429542339, 8.871565242266502, 1.1532822808708778, -0.6369294725918969, -0.769123460464022, -0.02626063784281273, -0.045610617269940146
145, 8, 850549000, 41.893622181949446, 8.832591819207884, 1.1487792018724534, -0.6472681519286173, -0.7601683911033995, -0.026342185044676007, -0.04994042403958628
146, 8, 883941999, 41.90060274068071, 8.793717304556942, 1.1451591822908522, -0.6555585301902839, -0.752743516845208, -0.026570788677512083, -0.05398337273010767
147, 8, 917298999, 41.90794957757836, 8.754660805509786, 1.14239298247168, -0.6609545475285465, -0.7477244811929353, -0.02694760924658325, -0.05762822816974126
148, 8, 950670000, 41.91554312243758, 8.71502715731237, 1.1396535505068297, -0.6632590179399862, -0.7453933763646271, -0.027639595585822605, -0.0609281736873736
149, 8, 984052999, 41.92317229008216, 8.674911392311756, 1.1360749477055718, -0.6630878315702057, -0.7452356638234469, -0.028704479545530855, -0.06414347857085209
150, 9, 17409000, 41.931204855617345, 8.634417181659181, 1.1311678109365269, -0.6611705481883391, -0.7465897403090266, -0.03043763171281619, -0.06731133967873952
151, 9, 50748000, 41.93935912253538, 8.593685346421093, 1.1249993229106579, -0.6580780891436435, -0.7489252617244027, -0.0328563263745647, -0.07046022109853209
152, 9, 84134000, 41.94760976043635, 8.55269238774341, 1.117546544099642, -0.6543195532482372, -0.7517519588213846, -0.03608225659559215, -0.07370878783570253
153, 9, 117482000, 41.9560263854952, 8.510753335856169, 1.1090069130969513, -0.650642255659538, -0.7543976095560418, -0.04006679364641258, -0.07709444787592806
154, 9, 150847000, 41.96423041304368, 8.468274565061133, 1.0997472741387118, -0.6476900722374046, -0.7562948508334492, -0.044941965252559724, -0.08059707617001081
155, 9, 184324999, 41.97221634014478, 8.425534235258812, 1.090441193002331, -0.6454847240193621, -0.757402950777072, -0.051110581816109744, -0.08413055115860839
156, 9, 217577999, 41.97893997795024, 8.383804321421309, 1.082659213590771, -0.6441433703914567, -0.7576302948245803, -0.05831838722300249, -0.08760491114350777
157, 9, 250940999, 41.98489513384175, 8.341935128290064, 1.0766436645691224, -0.6431944865114426, -0.7573545165879403, -0.06663927538094408, -0.09096260606332605
158, 9, 284394000, 41.98985809622922, 8.299899837565683, 1.072725178033429, -0.6418196911349207, -0.7572757626817882, -0.07557498753265013, -0.09428321476079998
159, 9, 317672999, 41.993222199984416, 8.257852857483016, 1.0711259619055513, -0.6379658389817202, -0.7592019875542413, -0.08448681369207135, -0.09733400586743032
160, 9, 351041000, 41.99394269765109, 8.215917775841131, 1.0719814887959742, -0.6308253263104477, -0.7638477075491812, -0.09249631824426585, -0.10020238753858791
161, 9, 384429000, 41.99162260370542, 8.174376750964218, 1.0748055838268034, -0.620570019565346, -0.7709923976367171, -0.09933218693063894, -0.10294022655225216
162, 9, 417778000, 41.986332320264374, 8.132360558742437, 1.0784745170996632, -0.607738257424957, -0.7800692476964501, -0.10506911114589898, -0.10538814517478734
163, 9, 451143999, 41.97708331814498, 8.090527605880666, 1.0822549229693428, -0.5928337925269731, -0.7905337853650628, -0.10971019323228712, -0.10755511208401469
164, 9, 484536000, 41.963567898081884, 8.04914090624088, 1.0857489658737884, -0.5764949242001356, -0.8017737515228364, -0.11356011920579963, -0.10916296563597788
165, 9, 517875000, 41.94589232326648, 8.008782061849665, 1.0886239648335274, -0.5602457127315857, -0.8126369264723015, -0.11697005128499657, -0.10983612430304537
166, 9, 551239000, 41.92434191492682, 7.969116326710353, 1.090592844867777, -0.5453373503108507, -0.8223243361170844, -0.12024093743519422, -0.10923359167510134
167, 9, 584630000, 41.89923073772134, 7.9298278009257, 1.0914613877445687, -0.5320965121993273, -0.8307382173906698, -0.12357438982815601, -0.10712929594878601
168, 9, 617969999, 41.87116641317865, 7.890932964168119, 1.0921508186787312, -0.5202453296427579, -0.8381710468949803, -0.12694307447110684, -0.10343862419664111
169, 9, 651334000, 41.83979627294576, 7.8523128458996965, 1.0919222513631934, -0.5091291831384283, -0.8451115648914386, -0.13009348023524894, -0.09823239874818158
170, 9, 684715999, 41.804881196105626, 7.813722689942754, 1.0903783948831607, -0.4975604652317901, -0.8523006897581111, -0.13276383293634955, -0.09160175948212909
171, 9, 718068999, 41.76568239549271, 7.774980756238868, 1.0870786198495508, -0.4848216170079289, -0.8601237004076017, -0.13466719309524772, -0.08366580414242532
172, 9, 751431999, 41.7224692568138, 7.736580822325987, 1.0824975683432294, -0.47124920530929854, -0.8682897385915725, -0.13575798342574538, -0.07461156939850758
173, 9, 784829000, 41.67563522519994, 7.698939446773299, 1.0772406807250983, -0.45645148559625576, -0.8769044292969472, -0.13603184137972785, -0.06469931458065975
174, 9, 818168999, 41.625439978228684, 7.662641066960063, 1.0722878712142847, -0.44017338880821516, -0.886005285656929, -0.1353416741970564, -0.05408005915874408
175, 9, 851532999, 41.57196727523727, 7.628107721592055, 1.0675505465627326, -0.42246296858153254, -0.895421011985431, -0.1338618961535974, -0.04274627738680095
176, 9, 884926999, 41.51542993412355, 7.596001913596087, 1.0629050519431316, -0.40317948529465886, -0.9050819101616928, -0.13165423673547313, -0.03066268881223097
177, 9, 918272000, 41.456878794961426, 7.5660688905222955, 1.0584843700081914, -0.38260573432566536, -0.9146743166687253, -0.1291209166371559, -0.017650364712934873
178, 9, 951636000, 41.397052594260906, 7.538548814426687, 1.0539812714868526, -0.36132881427154223, -0.9237739426384928, -0.12676825168998246, -0.0036057236058176095
