# counter, sec, nsec, x, y, z, qx, qy, qz, qw
26, 3, 882199000, 36.6651425529448, 20.520414774443925, 1.3804923712188844, 0.677411619581718, 0.7201460092161587, 0.11983994023647225, 0.09023088046690546
27, 3, 915570999, 36.670800095879905, 20.49559843784237, 1.389427313659037, 0.6829458281440265, 0.7143421419406079, 0.11925867834250549, 0.09527679522514015
28, 3, 948939000, 36.67631357442506, 20.472164687056587, 1.398692248343348, 0.686739352242795, 0.7102167672523007, 0.11770111026690476, 0.10063624713181502
29, 3, 982301999, 36.683570990067984, 20.446878846032416, 1.4088395098512163, 0.6896629629215513, 0.7070075694404723, 0.11519975221760681, 0.10599203468725822
30, 4, 15685999, 36.69109139830268, 20.42242165118423, 1.4196507801430616, 0.6922853076185255, 0.7041370362703476, 0.11188695841190084, 0.11141541879501442
31, 4, 49053999, 36.69888168317561, 20.398847376263788, 1.4309298748054367, 0.6949168958242218, 0.7013033343820467, 0.10780384737557863, 0.11680099132145191
32, 4, 82391000, 36.70820195855117, 20.373201357556994, 1.4424685365379115, 0.6979854719280371, 0.6980814949403903, 0.10297191253779973, 0.12204627248504249
33, 4, 115783000, 36.717180262005414, 20.348695778103206, 1.4539126273223657, 0.7019272669633906, 0.6939806699890749, 0.09755503016305339, 0.12716901220307425
34, 4, 149129000, 36.725923973639944, 20.325274142410837, 1.4652420256804963, 0.7069040762086977, 0.6887940617362636, 0.09161706692680974, 0.13211994779031894
35, 4, 182491999, 36.736046472266324, 20.29941941468448, 1.4768501065131143, 0.7130518882904519, 0.6823043037759018, 0.0852511198866269, 0.1369309614819787
36, 4, 215864999, 36.7458746075036, 20.274355449720474, 1.4886805296809729, 0.7210774369713557, 0.6736364255546294, 0.07867267445129057, 0.1416753554838812
37, 4, 249240999, 36.75551270220254, 20.24955143243731, 1.500908352045303, 0.7312559861410919, 0.6622934256776265, 0.07208876447519486, 0.1464080294022615
38, 4, 282593000, 36.76688283662928, 20.221504397562033, 1.5136965575803532, 0.7433105918305281, 0.648326587652009, 0.06558014223169611, 0.15119935436675158
39, 4, 315980999, 36.77888585274811, 20.19321187143175, 1.5263398884716266, 0.757073869680575, 0.631628521810634, 0.05917626562389264, 0.15614972260303184
40, 4, 349348000, 36.79151538512084, 20.164523245188086, 1.5379751332999527, 0.7720890107274389, 0.6124187037032061, 0.053005690425837436, 0.16128325285314035
41, 4, 382684000, 36.8062181249689, 20.133052632175737, 1.5485992738435863, 0.7878118277662984, 0.5911371458760797, 0.04697322744104377, 0.16644192591044638
42, 4, 416076000, 36.82133143343866, 20.102425087264894, 1.5575070522880308, 0.8031870070608202, 0.5690231550036944, 0.040762917146299385, 0.17158573758925122
43, 4, 449421000, 36.8370960018634, 20.073279024465606, 1.5645757276156418, 0.8172911509097438, 0.5474643499379678, 0.03399800850135846, 0.1765278890418349
44, 4, 482787000, 36.855199758605465, 20.04324447091117, 1.5701523953271344, 0.830499781219427, 0.5260904867167445, 0.02654450852738667, 0.18109197179240816
45, 4, 516161999, 36.87302639228078, 20.01578484700187, 1.573707860543157, 0.8428628599969207, 0.5048772064388954, 0.01844997172931691, 0.18531272001526441
46, 4, 549525000, 36.89071364287005, 19.991773630078047, 1.5753105362899384, 0.8539251123223128, 0.48482281859021037, 0.009429980819688613, 0.18886453500143913
47, 4, 582884000, 36.91081095687753, 19.96854544970175, 1.5762753611745353, 0.8632976542834082, 0.46678757306464275, -0.0012011445838935738, 0.19189861644335673
48, 4, 616315000, 36.92984856352657, 19.950187024985933, 1.5775842633381023, 0.8718805534097881, 0.4494042511538793, -0.013065222576231383, 0.19413763053487737
49, 4, 649623000, 36.94748016364322, 19.935324666894655, 1.5782844907830238, 0.8797416610364073, 0.4324261193523269, -0.02548548068668942, 0.1959917126129542
50, 4, 682984000, 36.96625073104815, 19.920140876729835, 1.5777291379818792, 0.887684580638314, 0.41413683144922997, -0.037965824719109975, 0.19764960482523264
51, 4, 716357999, 36.984259553018134, 19.907635726772163, 1.5757361055560326, 0.8960703742338727, 0.3936295932839367, -0.04995818135230448, 0.19904222624222281
52, 4, 749727000, 37.00154571486902, 19.896999323315626, 1.5724190798578928, 0.9043222915105145, 0.3718440051478417, -0.06137000855635759, 0.20041694280318895
53, 4, 783083999, 37.019215246214316, 19.885864539347143, 1.5685396588412022, 0.9120155224511723, 0.3497773492424228, -0.07221465565227124, 0.20166441499204352
54, 4, 816471000, 37.034924865887746, 19.877523499897652, 1.5645616425808302, 0.9187271074404567, 0.3286592565936588, -0.08274723482455462, 0.20267335848178267
55, 4, 849815000, 37.049146170638735, 19.870983907063863, 1.5609085881950409, 0.924279274886375, 0.30930046971019265, -0.09306553433223305, 0.20342037206737015
56, 4, 883200000, 37.06372552061769, 19.863809795887544, 1.557922560814974, 0.928889470911709, 0.2915956623591032, -0.10331551136237045, 0.20362275323414403
57, 4, 916564000, 37.0765222241372, 19.85954206150937, 1.5553580784053413, 0.9325499960732494, 0.2759682885531891, -0.11364964895602443, 0.20316438129991868
58, 4, 949919000, 37.08768896700817, 19.857591405045273, 1.5531044728354795, 0.9354218944149423, 0.2622962072515349, -0.12405687402018449, 0.20198136329612343
59, 4, 983285000, 37.098389454206234, 19.85516468141018, 1.5511929323967575, 0.9378441535656069, 0.2497520668966384, -0.13443657228068762, 0.19999764182881488
60, 5, 16649000, 37.10489709869305, 19.8552353329577, 1.5488940535007156, 0.94020087292356, 0.2369616363926091, -0.14456970376983375, 0.19741099813286847
61, 5, 50011999, 37.107796279580924, 19.85611212907818, 1.5461132651993326, 0.942768768894525, 0.22268256174225642, -0.15405600133478314, 0.19459258348083347
62, 5, 83380000, 37.1099631232299, 19.854483885317123, 1.5431312621149262, 0.9456641536117495, 0.20607874392814682, -0.16269579296491132, 0.19178357287914288
63, 5, 116787000, 37.110301983630414, 19.853509617179288, 1.5391170271936103, 0.948802013419087, 0.18694301421089266, -0.17058227197418424, 0.1890204678275828
64, 5, 150132000, 37.109060746278914, 19.852460144885757, 1.5342788177358133, 0.9519071997861629, 0.1660646907349153, -0.1778946316174401, 0.18614161686221206
65, 5, 183474000, 37.10733450394765, 19.848979892686742, 1.529392316730091, 0.9546141416774336, 0.1449473926514519, -0.1850872066381854, 0.1828792492654004
66, 5, 216866999, 37.103638642333536, 19.847114393905528, 1.524700994063901, 0.9566988939216964, 0.12507626807123268, -0.1926347881055901, 0.17881552490175584
67, 5, 250265999, 37.09851756054184, 19.8462460934159, 1.5207280081731045, 0.9580617511044032, 0.10772566124613409, -0.2009110831007191, 0.1736306414983945
68, 5, 283578000, 37.0931262582673, 19.843740968515785, 1.5179713656456846, 0.9587906088128237, 0.0932555155812218, -0.21000134322148262, 0.16710300150263138
69, 5, 316939999, 37.084940003502766, 19.84321837190406, 1.5156573956409158, 0.9590220447245026, 0.08138585737998921, -0.21982813219716113, 0.15914977928249124
70, 5, 350302000, 37.074185732343466, 19.84339652594135, 1.5137518916456847, 0.9588299077643048, 0.07188358956264335, -0.23024554549912607, 0.1498831088084784
71, 5, 383665999, 37.06283055514845, 19.841366264379133, 1.5126603014477829, 0.9583075829762691, 0.06345087257408455, -0.24102914811745768, 0.13973372154759628
72, 5, 417036999, 37.04975620774694, 19.839639980007775, 1.511656239680496, 0.9575760482327371, 0.05461043015325534, -0.25158810332907033, 0.12949609659264788
73, 5, 450408000, 37.03630570943656, 19.837539589313028, 1.5105988559957084, 0.9566955611568024, 0.044727423702955016, -0.26160251769748366, 0.11957083074941446
74, 5, 483767000, 37.02451375751704, 19.832982259450237, 1.5093503182670485, 0.9556176657539152, 0.034153750016671536, -0.2711117860404636, 0.11012174049109118
75, 5, 517184000, 37.01190557804796, 19.829373081882405, 1.5064659043524085, 0.9543562348603942, 0.02166712441076274, -0.27996348395477294, 0.10176030834645929
76, 5, 550506000, 36.99994466543415, 19.825040016123726, 1.5023208798221273, 0.9528830934766587, 0.0062011627527791, -0.2879224903167505, 0.09526801833074809
77, 5, 583863000, 36.99090023010269, 19.816961669319575, 1.4977764439475445, 0.9511489132840418, -0.012505390579898024, -0.2947592841020573, 0.09097430626651401
78, 5, 617261000, 36.9838378348138, 19.8089916543551, 1.4919703913834053, 0.949017527774364, -0.03363283355285235, -0.30055295450421005, 0.08889592804527666
79, 5, 650604999, 36.978693584198105, 19.800043380415104, 1.485261890517406, 0.9464132768775285, -0.05653798274745642, -0.3053748516578058, 0.08860906179257415
80, 5, 683959999, 36.97625524120015, 19.787039609951588, 1.4782656525116837, 0.9433535464493594, -0.07985210952927552, -0.3093215823052152, 0.08959846943636365
81, 5, 717334000, 36.97308093749158, 19.774083403442074, 1.4708710092355748, 0.9399734094355956, -0.10250436203269997, -0.3125252804061224, 0.09094390812674591
82, 5, 750706000, 36.96985586501389, 19.760240991106574, 1.463541760763949, 0.936550559887132, -0.1229076551790344, -0.3151852651087581, 0.09178782997660058
83, 5, 784056999, 36.96854267804906, 19.743362643497267, 1.4570636508245114, 0.9332874643731238, -0.14093691013123916, -0.31726774366893085, 0.09193734297808305
84, 5, 817444000, 36.96727161375257, 19.726905786877683, 1.4517626473657608, 0.9302673094117999, -0.15715514779081693, -0.3186431064209258, 0.09149624742577946
85, 5, 850805000, 36.966392705443305, 19.70944845059232, 1.4476789933443015, 0.9275283737023912, -0.17217564797853874, -0.3191264056173466, 0.09058145206343714
86, 5, 884164000, 36.96668594701988, 19.688568051615036, 1.4443056275069148, 0.9252780207251248, -0.18509855507629253, -0.3189686521669278, 0.088645971180183
87, 5, 917529000, 36.96500895766849, 19.668258645882524, 1.4414071285574632, 0.9238348573190348, -0.19484204889310258, -0.31835415043073956, 0.08494920416918852
88, 5, 950899999, 36.96248752684159, 19.64679395591957, 1.4393265677010016, 0.9232053807447611, -0.20167967699534262, -0.3172847873231973, 0.07967117787662278
89, 5, 984258999, 36.96111009781212, 19.621469027133756, 1.438572012264664, 0.9231840852232545, -0.2065213137916257, -0.3157404258416338, 0.07340350965469894
90, 6, 17642000, 36.96020844108254, 19.59550231257504, 1.439293367261803, 0.9236340519652835, -0.210096196659076, -0.31349301573699, 0.0669466599892062
91, 6, 51002000, 36.9604437172624, 19.56726169710853, 1.4417894366452075, 0.9244115051144769, -0.2130541597139844, -0.3104259474850308, 0.060885346090634604
92, 6, 84365000, 36.96223485705335, 19.53461802434725, 1.4462976538588463, 0.9253700495755441, -0.21594468723764482, -0.3065905702916111, 0.05532075207962764
93, 6, 117742999, 36.96381514639566, 19.503597764088102, 1.451641918495947, 0.9265357229199633, -0.21824783598803288, -0.30233803806864407, 0.04991139125014446
94, 6, 151092000, 36.96521433617149, 19.473477696446068, 1.4570224017939917, 0.9279453123498269, -0.2195701828425457, -0.29790745709200517, 0.044244537554916336
95, 6, 184445000, 36.96701101293316, 19.441679156141415, 1.462095026474011, 0.9294411288838305, -0.220507610935393, -0.29333002249271384, 0.03838071603214688
96, 6, 217818000, 36.966891360831006, 19.41227618328988, 1.4665167213309491, 0.9306989743734798, -0.22248535674390824, -0.2884725291353317, 0.03291329623349955
97, 6, 251191000, 36.96605347296344, 19.383256513194155, 1.4707361953309492, 0.93168052585459, -0.2258044796160889, -0.2831560958077941, 0.02839648104095535
98, 6, 284549000, 36.966064645715754, 19.35188753936382, 1.4751820359618506, 0.9324769883639988, -0.2302674650225941, -0.27721093017378434, 0.02485278487132391
99, 6, 317922000, 36.96581767651868, 19.322536205550193, 1.4791349003743446, 0.9330999380797177, -0.23574028616635545, -0.2706767133171002, 0.02202589162064196
100, 6, 351302999, 36.96558159745134, 19.293221032120258, 1.4823291850548403, 0.9337086563310648, -0.24144817629058452, -0.26365322776942596, 0.019439617927096847
101, 6, 384668999, 36.96578258965305, 19.261254543271797, 1.4846280639508826, 0.9343192398249143, -0.24719989646755902, -0.25622952540063515, 0.01691743456874112
102, 6, 418020000, 36.96503796277726, 19.23067318618268, 1.4859017535274204, 0.9346506557328259, -0.2539692054790668, -0.24840310090068124, 0.014956398946808227
103, 6, 451395999, 36.964080188055014, 19.19990141008153, 1.4866563089637579, 0.9345547677596708, -0.2619837275212366, -0.24039236951268056, 0.01354331022405425
104, 6, 484758000, 36.963879044205264, 19.16662622157245, 1.4869712100991896, 0.9343787058178659, -0.26954324146814873, -0.2326705844266776, 0.012135659665697351
105, 6, 518116000, 36.96218441685814, 19.13514451913427, 1.4863796386371009, 0.9342152585918961, -0.2763561697352529, -0.2253009033990335, 0.010422139459649083
106, 6, 551476000, 36.960302737609055, 19.10375209564084, 1.4844479767200767, 0.933995708073789, -0.2824697418536861, -0.2186145524037924, 0.008398792421715817
107, 6, 584838999, 36.95917814387906, 19.069955268841763, 1.4813271354353839, 0.9336334657099947, -0.28812475260411563, -0.21278572973579185, 0.0059086262335649176
108, 6, 618229000, 36.95778903546049, 19.037794573210025, 1.477563412918932, 0.9329109106865137, -0.2938668297226137, -0.2081096494428167, 0.0031453011983197253
109, 6, 651587000, 36.957126607460076, 19.005444336264738, 1.4742926666208873, 0.9318941023719641, -0.29944723078840413, -0.20470603847237498, 0.00041922601803132126
110, 6, 684936999, 36.9579933958935, 18.9706645489017, 1.4723901808474014, 0.9308597496288413, -0.3040907947525585, -0.2025438620829487, -0.002213368521445838
111, 6, 718309999, 36.95826045674579, 18.93767318253558, 1.4717432753199813, 0.9297113250584943, -0.30819330929194344, -0.20157130720498714, -0.0047690960707523905
112, 6, 751695999, 36.95878855411718, 18.90464812833339, 1.4729566004616121, 0.9278423354514851, -0.3135533668981402, -0.20184885571784203, -0.007065840089625701
113, 6, 785035999, 36.96058295098863, 18.870064444903562, 1.476495968494993, 0.9256238143789933, -0.31898977117377914, -0.2034116175030567, -0.009475969912007292
114, 6, 818424000, 36.96176667762637, 18.84014695691997, 1.479593670079638, 0.9245311927007648, -0.3202217805481015, -0.20621926033440696, -0.013179592293969606
115, 6, 851772000, 36.962843256819056, 18.81293028286481, 1.4811641514611351, 0.9245230692920621, -0.317463413615839, -0.21010459046852414, -0.018169656744623938
116, 6, 885131999, 36.96614526632058, 18.78530713025999, 1.482256747732952, 0.9240210440624894, -0.31550488580164815, -0.2148140493501811, -0.022286798036822597
117, 6, 918510000, 36.97126773023961, 18.75973619593255, 1.4836712876576064, 0.9218515942685386, -0.31817542685187106, -0.2199834210738928, -0.023692411122758966
118, 6, 951878999, 36.979227807051224, 18.734221861241288, 1.4854882571483075, 0.9179345905917358, -0.325763289892919, -0.22536684094860587, -0.022003485046013446
119, 6, 985235000, 36.99011160841974, 18.706660716731413, 1.4867569163552696, 0.9130517008965547, -0.33579098361272564, -0.23074919246042516, -0.01832531017932168
120, 7, 18603999, 37.00141200866543, 18.683079207391245, 1.4850174145560326, 0.9082927160480917, -0.345150958329741, -0.23595531514976, -0.014150872433157215
121, 7, 51969999, 37.01297533527919, 18.659895602406237, 1.4811259206523608, 0.9043901737729451, -0.3521075013412365, -0.24081606323212096, -0.010312360135130136
122, 7, 85332000, 37.02530984261434, 18.63367032056555, 1.476308838746781, 0.9017942070739285, -0.35576198724384, -0.2452535792658823, -0.007162288565241995
123, 7, 118699000, 37.03609466182245, 18.606407144636524, 1.4713670036757274, 0.9001406392714977, -0.3571961335255299, -0.24927727531018118, -0.004311814031651526
124, 7, 152059999, 37.047175110541026, 18.577081644961996, 1.4661303889475443, 0.8987146704964885, -0.35822274762671236, -0.2529567667613123, -0.0011306046259114827
125, 7, 185429000, 37.05985666410336, 18.54466298690734, 1.460306227052933, 0.8974357499407868, -0.35899212144657067, -0.25637541816403064, 0.0023187127305350913
126, 7, 218801000, 37.072506035393566, 18.51523430787645, 1.4529196323681453, 0.8967412910322005, -0.3583979255969971, -0.25957316188529156, 0.005268540077105463
127, 7, 252227000, 37.085345739702475, 18.48550696475955, 1.4447322028469245, 0.8969033887358159, -0.3556460271632678, -0.26273335610789306, 0.007169255573441737
128, 7, 285554000, 37.09910182906784, 18.45274793053378, 1.4373264927577494, 0.8977915858511358, -0.35093320595830274, -0.2659860197258317, 0.008221352756067904
129, 7, 318916999, 37.113057831268236, 18.420848072216465, 1.4318182380724847, 0.8987473580421323, -0.34590288994494595, -0.2692908957555514, 0.009316147443808653
130, 7, 352269999, 37.12809839946799, 18.38778883571625, 1.428969036744874, 0.8996973228609774, -0.3407468545131427, -0.27261942379500737, 0.010721853658199998
131, 7, 385625000, 37.14400726512299, 18.351453468541898, 1.4287507187052937, 0.9013705095428007, -0.33359008271988666, -0.275898086265007, 0.011362536371679027
132, 7, 418999000, 37.15843385179361, 18.317601731389974, 1.4298171570553173, 0.9039732468630645, -0.32338893320819917, -0.27954730451072546, 0.01026018397007214
133, 7, 452358000, 37.17170063949144, 18.284330351635333, 1.432137163503577, 0.9075697190893566, -0.30940412581602883, -0.28378930143540176, 0.007065713756745028
134, 7, 485730000, 37.18384304715585, 18.249113762789662, 1.4346332328869817, 0.9112295917533064, -0.29439877621924665, -0.2880675445158765, 0.0026611032122187406
135, 7, 519091999, 37.19388946462671, 18.21568056598563, 1.43659910131712, 0.914176866361287, -0.28148003662905646, -0.29162952339224224, -0.0013664095931401887
136, 7, 552465999, 37.202993640594244, 18.181482741388123, 1.4394080596881262, 0.9163227450485187, -0.2716932125004093, -0.2941440428538619, -0.0038350021564985963
137, 7, 585839000, 37.2124254359444, 18.144466004746263, 1.4441144734630427, 0.9182056710199585, -0.263868537681322, -0.29538551698769927, -0.004374572278301403
138, 7, 619205000, 37.22166322092036, 18.109705508157408, 1.4485824477200766, 0.9202843946750731, -0.2566252658740276, -0.29531279553951506, -0.00323397947668469
139, 7, 652555000, 37.23092612154249, 18.074167456489572, 1.4518964551964713, 0.9224191391035552, -0.25023550948612583, -0.29414998857181607, -0.0009517514778380476
140, 7, 685929999, 37.24030707220808, 18.035388625704723, 1.4540031739747261, 0.9243653534401026, -0.24559315107764032, -0.2919383524463206, 0.0021669965937836932
141, 7, 719290000, 37.24808790866362, 17.999146155209218, 1.4542124373490704, 0.926105780776553, -0.2427580995343317, -0.2887344731023529, 0.005384418727888168
142, 7, 752647999, 37.25426622587246, 17.962024318227243, 1.4535574832303293, 0.9279163850313453, -0.24073051851614868, -0.2845268866683899, 0.008028113607794152
143, 7, 786031000, 37.25897291025999, 17.921647523065904, 1.4526962839589894, 0.9300778447403335, -0.23819002269067024, -0.2795165920266887, 0.009549376711582333
144, 7, 819399999, 37.26119654868471, 17.882593892781667, 1.4515926208741061, 0.9325225122257645, -0.23472356933037108, -0.2742459822901634, 0.009785263954687193
145, 7, 852763000, 37.26176282640044, 17.84259758030586, 1.449998999792561, 0.9351216979798039, -0.2302079606579813, -0.2692116897620342, 0.008761901193919522
146, 7, 886133000, 37.261136185918915, 17.80010791178797, 1.4476528354225087, 0.9377635880836467, -0.2245933493783968, -0.2647946877428703, 0.006407310093484914
147, 7, 919482000, 37.2572241996647, 17.760333426472474, 1.4444756539985697, 0.9400722697256179, -0.21887992777959414, -0.2614319930172053, 0.0030029877083777154
148, 7, 952855999, 37.25212980131543, 17.720097489801116, 1.4420600705283741, 0.9415072668279704, -0.21556834593675725, -0.25902555601752064, -0.0003406905192528537
149, 7, 986245000, 37.24760027795751, 17.677159935671163, 1.4418830015193136, 0.9422006116676962, -0.21459681632482103, -0.25728796201373083, -0.0030196687055653315
150, 8, 19583000, 37.24321498691206, 17.63815049551846, 1.4427291096819268, 0.9428948567535372, -0.21292982458753457, -0.2560750089808202, -0.005980692628878015
151, 8, 52941000, 37.23888077184675, 17.600038505244022, 1.445324780382928, 0.9436336839238374, -0.20983598479107096, -0.2557902366474016, -0.009781865208390486
152, 8, 86337000, 37.234891109146666, 17.561292365280288, 1.4493873068521699, 0.9447021289927736, -0.20359473654125335, -0.2566365625049177, -0.014991514762626489
153, 8, 119681999, 37.22872525589526, 17.524837268470883, 1.4537566858655222, 0.9458849392834648, -0.19531787324365768, -0.25829581239667804, -0.020877819010395163
154, 8, 153045000, 37.223730388879495, 17.48863959077762, 1.4584912697100623, 0.9462689345957714, -0.18998292698997377, -0.26048266046936086, -0.025107259231343604
155, 8, 186438000, 37.22230529638556, 17.45069747139169, 1.4643013465698618, 0.9453778701825889, -0.19122701907565137, -0.2627334272824127, -0.02576928273953054
156, 8, 219777999, 37.22441394615554, 17.417846630447485, 1.468468504726276, 0.9435454317245713, -0.1979656983814602, -0.26456979072413994, -0.023117663640992353
157, 8, 253144000, 37.22852275915662, 17.385141434397863, 1.471241244436338, 0.9415678992350159, -0.2060740877044294, -0.2657497146902137, -0.018985537891148225
158, 8, 286531000, 37.23360951060748, 17.349762943741673, 1.4727624281959946, 0.9399700761578487, -0.21304531352325884, -0.2661828657844369, -0.014650333660669784
159, 8, 319872999, 37.236703533076636, 17.315334593305224, 1.4728660538092517, 0.9390712841793696, -0.2176945042147891, -0.2657746654307324, -0.010865232605398458
160, 8, 353234000, 37.239586015532026, 17.27916024180205, 1.4718579677463046, 0.9387021689650581, -0.2208516070254546, -0.264590296178192, -0.007401406819418907
161, 8, 386637000, 37.24365779528746, 17.239795059685562, 1.469943409085837, 0.9386475380419101, -0.22330085954171774, -0.26279741948540825, -0.003878371771938019
162, 8, 419973999, 37.24668273216681, 17.202755778867026, 1.4670610073190276, 0.9388913232983607, -0.22484783984031226, -0.2606266803482803, -0.0005152133867737385
163, 8, 453343000, 37.250110444843145, 17.164659916095484, 1.463086009280401, 0.9394834511097963, -0.22493360189837897, -0.25839837673365096, 0.002449230340916181
164, 8, 486743999, 37.25436255261573, 17.12383914171113, 1.4578121698173583, 0.9403648507409934, -0.22356484200606586, -0.2563399805815513, 0.004745868215832422
165, 8, 520080999, 37.25815957912344, 17.085191720815125, 1.4512072945646162, 0.9415167676919904, -0.22044770826909593, -0.2547763790355392, 0.006162853176036834
166, 8, 553438999, 37.25402952894768, 17.055145306745395, 1.4433568998049595, 0.9426789608997076, -0.21645586817434398, -0.2538716974445084, 0.007238442275977919
167, 8, 586840000, 37.26022148812824, 17.012756952341086, 1.4389060288044826, 0.9434118373584863, -0.21367777256899995, -0.2534465986493435, 0.008985336661170865
168, 8, 620186000, 37.26750277983303, 16.97383159431039, 1.4366997087086317, 0.9437338985006367, -0.21223341236859428, -0.25335754174232034, 0.01154398273823315
169, 8, 653532000, 37.275445939735015, 16.93402486500447, 1.43724600684454, 0.9442503425924577, -0.2093834661612587, -0.2537129707718642, 0.013400860958855093
170, 8, 686925000, 37.283755081244784, 16.892259662778347, 1.4406405002341443, 0.9450719733905198, -0.20388627171911688, -0.2551034316576408, 0.013841693275115766
171, 8, 720271000, 37.2898261341929, 16.854144239868784, 1.4448760714167863, 0.9463231291291371, -0.19508146272553176, -0.2573991118229903, 0.012706510490348587
172, 8, 753645999, 37.29393133837926, 16.816414250165124, 1.4478993235317121, 0.9475590823405471, -0.18552502854540434, -0.2600110358255426, 0.010320392729727764
173, 8, 787041999, 37.29681231262247, 16.777598315662985, 1.4500000058664761, 0.9486658975391801, -0.1762393879216321, -0.26252509762517423, 0.00729836338388526
174, 8, 820363000, 37.29872913085333, 16.742849702302017, 1.453391481034335, 0.9496210671253398, -0.16841898856692827, -0.2642461029346801, 0.005373103912846677
175, 8, 853723000, 37.3015154106495, 16.707536315832233, 1.4589077843109206, 0.9506294082106194, -0.16143730859111938, -0.2649818589743774, 0.005132061424654749
176, 8, 887121999, 37.305390117998414, 16.669524561168473, 1.464596126226991, 0.9517355700405403, -0.15495317655933558, -0.2648584748850316, 0.006237473475245907
177, 8, 920460000, 37.3082764833952, 16.63415127772542, 1.4678869940033386, 0.9527203037263827, -0.15015240462812995, -0.2640243977731852, 0.00833040409621956
178, 8, 953825999, 37.31103711245916, 16.597388376855857, 1.4691898597234148, 0.9536206882721879, -0.14684640485912437, -0.26253147965445445, 0.010997202811237825
